temp;pwm;time(s)
31.90;100;5.23
31.90;100;5.24
31.90;100;5.26
31.90;100;5.28
31.90;100;5.29
31.90;100;5.31
31.90;100;5.32
31.90;100;5.34
31.90;100;5.36
31.90;100;5.38
31.90;100;5.39
31.90;100;5.41
31.90;100;5.43
31.90;100;5.44
31.90;100;5.46
31.90;100;5.48
31.90;100;5.49
31.90;100;5.51
31.90;100;5.53
31.90;100;5.54
31.90;100;5.56
31.90;100;5.57
31.90;100;5.59
31.90;100;5.61
31.90;100;5.63
31.90;100;5.64
31.90;100;5.66
31.90;100;5.68
31.90;100;5.69
31.90;100;5.71
31.90;100;5.73
31.90;100;5.74
31.90;100;5.76
31.90;100;5.78
31.90;100;5.79
31.90;100;5.81
31.90;100;5.82
31.90;100;5.84
31.90;100;5.86
31.90;100;5.88
31.90;100;5.89
31.90;100;5.91
31.90;100;5.92
31.90;100;5.94
31.90;100;5.96
31.90;100;5.97
31.90;100;5.99
31.90;100;6.01
31.90;100;6.03
31.90;100;6.04
31.90;100;6.06
31.90;100;6.07
31.90;100;6.09
31.90;100;6.11
31.90;100;6.12
31.90;100;6.14
31.90;100;6.16
31.90;100;6.17
31.90;100;6.19
31.90;100;6.21
31.90;100;6.22
31.90;100;6.24
31.90;100;6.26
31.90;100;6.27
31.90;100;6.29
31.90;100;6.31
31.90;100;6.32
31.90;100;6.34
31.90;100;6.36
31.90;100;6.37
31.90;100;6.39
31.90;100;6.41
31.90;100;6.42
31.90;100;6.44
31.90;100;6.46
31.90;100;6.47
31.90;100;6.49
31.90;100;6.51
31.90;100;6.52
31.90;100;6.54
31.90;100;6.56
31.90;100;6.57
31.90;100;6.59
31.90;100;6.61
31.90;100;6.62
31.90;100;6.64
31.90;100;6.65
31.90;100;6.67
31.90;100;6.69
31.90;100;6.71
31.90;100;6.72
31.90;100;6.74
31.90;100;6.76
31.90;100;6.77
31.90;100;6.79
31.90;100;6.81
31.90;100;6.82
31.90;100;6.84
31.90;100;6.86
31.90;100;6.87
31.90;100;6.89
31.90;100;6.90
31.90;100;6.92
31.90;100;6.94
31.90;100;6.96
31.90;100;6.97
31.90;100;6.99
31.90;100;7.01
31.90;100;7.02
31.90;100;7.04
31.90;100;7.06
31.90;100;7.07
31.90;100;7.09
31.90;100;7.11
31.90;100;7.12
31.90;100;7.14
31.90;100;7.15
31.90;100;7.17
31.90;100;7.19
31.90;100;7.21
31.90;100;7.22
31.90;100;7.24
31.90;100;7.25
31.90;100;7.27
31.90;100;7.29
31.90;100;7.31
31.90;100;7.32
31.90;100;7.34
31.90;100;7.36
31.90;100;7.37
31.90;100;7.39
31.90;100;7.40
31.90;100;7.42
31.90;100;7.44
31.90;100;7.45
31.90;100;7.47
31.90;100;7.49
31.90;100;7.50
31.90;100;7.52
31.90;100;7.54
31.90;100;7.55
31.90;100;7.57
31.90;100;7.59
31.90;100;7.61
31.90;100;7.62
31.90;100;7.64
31.90;100;7.65
31.90;100;7.67
31.90;100;7.69
31.90;100;7.70
31.90;100;7.72
31.90;100;7.74
31.90;100;7.75
31.90;100;7.77
31.90;100;7.79
31.90;100;7.80
31.90;100;7.82
31.90;100;7.84
31.90;100;7.85
31.90;100;7.87
31.90;100;7.89
31.90;100;7.90
31.90;100;7.92
31.90;100;7.94
31.90;100;7.95
31.90;100;7.97
31.90;100;7.99
31.90;100;8.00
31.90;100;8.02
31.90;100;8.04
31.90;100;8.05
31.90;100;8.07
31.90;100;8.09
31.90;100;8.10
31.90;100;8.12
31.90;100;8.14
31.90;100;8.15
31.90;100;8.17
31.90;100;8.19
31.90;100;8.20
31.90;100;8.22
31.90;100;8.24
31.90;100;8.25
31.90;100;8.27
31.90;100;8.29
31.90;100;8.30
31.90;100;8.32
31.90;100;8.34
31.90;100;8.35
31.90;100;8.37
31.90;100;8.39
31.90;100;8.40
31.90;100;8.42
31.90;100;8.44
31.90;100;8.45
31.90;100;8.47
31.90;100;8.49
31.90;100;8.50
31.90;100;8.52
31.90;100;8.53
31.90;100;8.55
31.90;100;8.57
31.90;100;8.59
31.90;100;8.60
31.90;100;8.62
31.90;100;8.64
