temp;pwm;time(s)
27.00;10;578.02
27.00;10;579.01
27.00;10;580.02
27.00;10;581.01
27.00;10;582.02
27.00;10;583.01
27.00;10;584.02
27.00;10;585.01
27.00;10;586.02
27.00;10;587.01
27.00;10;588.02
27.00;10;589.01
27.00;10;590.02
27.00;10;591.01
27.00;10;592.02
27.00;10;593.01
27.00;10;594.02
27.00;10;595.01
27.00;10;596.02
27.00;10;597.01
27.00;10;598.02
27.00;10;599.01
27.00;11;600.02
27.00;11;601.01
27.00;11;602.02
27.00;11;603.01
27.00;11;604.02
27.00;11;605.01
27.00;11;606.02
27.00;11;607.01
27.00;11;608.02
27.00;11;609.01
27.00;11;610.02
27.00;11;611.01
27.00;11;612.02
27.00;11;613.01
27.00;11;614.03
27.00;11;615.01
27.00;11;616.02
27.00;11;617.01
27.00;11;618.02
27.00;11;619.01
27.00;11;620.02
27.00;11;621.01
27.00;11;622.02
27.00;11;623.01
27.00;11;624.02
27.00;11;625.01
27.00;11;626.02
27.00;11;627.01
27.00;11;628.02
27.00;11;629.01
27.00;11;630.02
27.00;11;631.01
27.00;11;632.02
27.00;11;633.01
27.00;11;634.02
27.00;11;635.01
27.00;11;636.02
27.00;11;637.01
27.00;11;638.02
27.00;11;639.01
27.00;11;640.02
27.00;11;641.01
27.00;11;642.02
27.00;11;643.01
27.00;11;644.02
27.00;11;645.01
27.00;11;646.02
27.00;11;647.01
27.00;11;648.02
27.00;11;649.01
27.00;11;650.02
27.00;11;651.01
27.00;11;652.02
27.00;11;653.01
27.00;11;654.02
27.00;11;655.01
27.00;11;656.02
27.00;11;657.01
27.00;11;658.02
27.00;11;659.01
27.00;12;660.02
27.00;12;661.01
27.00;12;662.02
27.00;12;663.01
27.00;12;664.02
27.00;12;665.01
27.00;12;666.02
27.00;12;667.01
27.00;12;668.02
27.00;12;669.01
27.00;12;670.02
27.00;12;671.01
27.00;12;672.02
27.00;12;673.01
27.00;12;674.02
27.00;12;675.01
27.00;12;676.02
27.00;12;677.01
27.00;12;678.02
27.00;12;679.01
27.00;12;680.02
27.00;12;681.01
27.00;12;682.02
27.00;12;683.01
27.00;12;684.02
27.00;12;685.02
27.00;12;686.02
27.00;12;687.01
27.00;12;688.02
27.00;12;689.01
27.00;12;690.02
27.00;12;691.01
27.00;12;692.02
27.00;12;693.01
27.00;12;694.02
27.00;12;695.01
27.00;12;696.02
27.00;12;697.01
27.00;12;698.02
27.00;12;699.01
27.00;12;700.02
27.00;12;701.01
27.00;12;702.02
27.00;12;703.01
27.00;12;704.02
27.00;12;705.01
27.00;12;706.02
27.00;12;707.01
27.00;12;708.02
27.00;12;709.01
27.00;12;710.02
27.00;12;711.01
27.00;12;712.02
27.00;12;713.02
27.00;12;714.02
27.00;12;715.01
27.00;12;716.02
27.00;12;717.01
27.00;12;718.02
27.00;12;719.01
27.00;13;720.02
27.00;13;721.01
27.00;13;722.02
27.00;13;723.01
27.00;13;724.02
27.00;13;725.01
27.00;13;726.02
27.00;13;727.01
27.00;13;728.03
27.00;13;729.01
27.00;13;730.02
27.00;13;731.01
27.00;13;732.02
27.00;13;733.01
27.00;13;734.02
27.00;13;735.01
27.00;13;736.02
27.00;13;737.01
27.00;13;738.02
27.00;13;739.01
27.00;13;740.02
27.00;13;741.01
27.00;13;742.02
27.00;13;743.01
27.00;13;744.02
27.00;13;745.01
27.00;13;746.02
27.00;13;747.01
27.00;13;748.02
27.00;13;749.01
27.00;13;750.02
27.00;13;751.01
27.00;13;752.02
27.00;13;753.01
27.00;13;754.02
27.00;13;755.01
27.00;13;756.03
27.00;13;757.01
27.00;13;758.02
27.00;13;759.01
27.00;13;760.02
27.00;13;761.01
27.00;13;762.02
27.00;13;763.01
27.00;13;764.02
27.00;13;765.01
27.00;13;766.02
27.00;13;767.01
27.00;13;768.02
27.00;13;769.01
27.00;13;770.02
27.00;13;771.01
27.00;13;772.02
27.00;13;773.01
27.00;13;774.02
27.00;13;775.01
27.00;13;776.02
27.00;13;777.01
27.00;13;778.02
27.00;13;779.01
27.00;14;780.02
27.00;14;781.01
27.00;14;782.02
27.00;14;783.01
27.00;14;784.02
27.00;14;785.01
27.00;14;786.02
27.00;14;787.01
27.00;14;788.02
27.00;14;789.01
27.00;14;790.02
27.00;14;791.01
27.00;14;792.02
27.00;14;793.01
27.00;14;794.02
27.00;14;795.01
27.00;14;796.02
27.00;14;797.01
27.00;14;798.02
27.00;14;799.01
27.00;14;800.02
27.00;14;801.01
27.00;14;802.02
27.00;14;803.01
27.00;14;804.02
27.00;14;805.01
27.00;14;806.02
27.00;14;807.01
27.00;14;808.02
27.00;14;809.01
27.00;14;810.02
27.00;14;811.01
27.00;14;812.02
27.00;14;813.01
27.00;14;814.02
27.00;14;815.01
27.00;14;816.02
27.00;14;817.01
27.00;14;818.02
27.00;14;819.01
27.00;14;820.02
27.00;14;821.01
27.00;14;822.02
27.00;14;823.01
27.00;14;824.02
27.00;14;825.01
27.00;14;826.02
27.00;14;827.02
27.00;14;828.02
27.00;14;829.01
27.00;14;830.02
27.00;14;831.01
27.00;14;832.02
27.00;14;833.01
27.00;14;834.02
27.00;14;835.01
27.00;14;836.02
27.00;14;837.01
27.00;14;838.02
27.00;14;839.01
27.00;15;840.02
27.00;15;841.01
27.00;15;842.02
27.00;15;843.01
27.00;15;844.02
27.00;15;845.01
27.00;15;846.02
27.00;15;847.01
27.00;15;848.02
27.00;15;849.01
27.00;15;850.02
27.00;15;851.01
27.00;15;852.02
27.00;15;853.01
27.00;15;854.02
27.00;15;855.01
27.00;15;856.02
27.00;15;857.01
27.00;15;858.02
27.00;15;859.01
27.00;15;860.02
27.00;15;861.01
27.00;15;862.02
27.00;15;863.01
27.00;15;864.02
27.00;15;865.01
27.00;15;866.02
27.00;15;867.01
27.00;15;868.02
27.00;15;869.01
27.00;15;870.03
27.00;15;871.01
27.00;15;872.02
27.00;15;873.01
27.00;15;874.02
27.00;15;875.01
27.00;15;876.02
27.00;15;877.01
27.00;15;878.02
27.00;15;879.01
27.00;15;880.02
27.00;15;881.01
27.00;15;882.02
27.00;15;883.01
27.00;15;884.02
27.00;15;885.01
27.00;15;886.02
27.00;15;887.01
27.00;15;888.02
27.00;15;889.01
27.00;15;890.02
27.00;15;891.01
27.00;15;892.02
27.00;15;893.01
27.00;15;894.02
27.00;15;895.01
27.00;15;896.02
27.00;15;897.01
27.00;15;898.02
27.00;15;899.01
27.00;16;900.02
27.00;16;901.01
27.00;16;902.02
27.00;16;903.01
27.00;16;904.02
27.00;16;905.01
27.00;16;906.02
27.00;16;907.01
27.00;16;908.02
27.00;16;909.01
27.00;16;910.02
27.00;16;911.01
27.00;16;912.02
27.00;16;913.01
27.00;16;914.02
27.00;16;915.01
27.00;16;916.02
27.00;16;917.01
27.00;16;918.02
27.00;16;919.01
27.00;16;920.02
27.00;16;921.01
27.00;16;922.02
27.00;16;923.01
27.00;16;924.02
27.00;16;925.01
27.00;16;926.02
27.00;16;927.01
27.00;16;928.02
27.00;16;929.01
27.00;16;930.02
27.00;16;931.01
27.00;16;932.02
27.00;16;933.01
27.00;16;934.02
27.00;16;935.01
27.00;16;936.02
27.00;16;937.01
27.00;16;938.02
27.00;16;939.01
27.00;16;940.02
27.00;16;941.02
27.00;16;942.02
27.00;16;943.01
27.00;16;944.02
27.00;16;945.01
