apagar;temp;pwm;time(s)
16:37:42.030;30.30;26;1511.00
16:37:43.021;30.20;26;1512.00
16:37:44.040;30.20;26;1513.00
16:37:45.027;30.30;26;1514.00
16:37:46.047;30.30;26;1515.00
16:37:47.035;30.30;26;1516.00
16:37:48.023;30.30;26;1517.00
16:37:49.027;30.30;26;1518.00
16:37:50.052;30.30;26;1519.00
16:37:51.034;30.20;26;1520.00
16:37:52.039;30.20;26;1521.00
16:37:53.062;30.30;26;1522.00
16:37:54.037;30.30;26;1523.00
16:37:55.075;30.20;26;1524.00
16:37:56.053;30.20;26;1525.00
16:37:57.040;30.30;26;1526.00
16:37:58.059;30.30;26;1527.00
16:37:59.047;30.20;26;1528.00
16:38:00.049;30.20;26;1529.00
16:38:01.070;30.30;26;1530.00
16:38:02.044;30.30;26;1531.00
16:38:03.065;30.20;26;1532.00
16:38:04.070;30.20;26;1533.00
16:38:05.091;30.30;26;1534.00
16:38:06.063;30.30;26;1535.00
16:38:07.052;30.20;26;1536.00
16:38:08.055;30.20;26;1537.00
16:38:09.069;30.30;26;1538.00
16:38:10.089;30.30;26;1539.00
16:38:11.056;30.20;26;1540.00
16:38:12.091;30.20;26;1541.00
16:38:13.089;30.30;26;1542.00
16:38:14.063;30.30;26;1543.00
16:38:15.084;30.20;26;1544.00
16:38:16.071;30.20;26;1545.00
16:38:17.091;30.20;26;1546.00
16:38:18.080;30.20;26;1547.00
16:38:19.085;30.30;26;1548.00
16:38:20.064;30.30;26;1549.00
16:38:21.101;30.30;26;1550.00
16:38:22.073;30.30;26;1551.00
16:38:23.113;30.30;26;1552.00
16:38:24.074;30.30;26;1553.00
16:38:25.097;30.30;26;1554.00
16:38:26.086;30.30;26;1555.00
16:38:27.105;30.20;26;1556.00
16:38:28.094;30.20;26;1557.00
16:38:29.101;30.30;26;1558.00
16:38:30.074;30.30;26;1559.00
16:38:31.095;30.20;27;1560.00
16:38:32.113;30.20;27;1561.00
16:38:33.125;30.30;27;1562.00
16:38:34.098;30.30;27;1563.00
16:38:35.086;30.30;27;1564.00
16:38:36.105;30.30;27;1565.00
16:38:37.091;30.20;27;1566.00
16:38:38.118;30.20;27;1567.00
16:38:39.123;30.30;27;1568.00
16:38:40.084;30.30;27;1569.00
16:38:41.118;30.30;27;1570.00
16:38:42.126;30.30;27;1571.00
16:38:43.114;30.20;27;1572.00
16:38:44.134;30.20;27;1573.00
16:38:45.127;30.30;27;1574.00
16:38:46.106;30.30;27;1575.00
16:38:47.126;30.30;27;1576.00
16:38:48.113;30.30;27;1577.00
16:38:49.133;30.30;27;1578.00
16:38:50.122;30.30;27;1579.00
16:38:51.118;30.30;27;1580.00
16:38:52.137;30.30;27;1581.00
16:38:53.111;30.30;27;1582.00
16:38:54.104;30.30;27;1583.00
16:38:55.117;30.30;27;1584.00
16:38:56.104;30.30;27;1585.00
16:38:57.136;30.30;27;1586.00
16:38:58.145;30.30;27;1587.00
16:38:59.141;30.30;27;1588.00
16:39:00.155;30.30;27;1589.00
16:39:01.133;30.30;27;1590.00
16:39:02.134;30.30;27;1591.00
16:39:03.121;30.20;27;1592.00
16:39:04.130;30.20;27;1593.00
16:39:05.164;30.30;27;1594.00
16:39:06.154;30.30;27;1595.00
16:39:07.127;30.30;27;1596.00
16:39:08.136;30.30;27;1597.00
16:39:09.172;30.30;27;1598.00
16:39:10.142;30.30;27;1599.00
16:39:11.163;30.30;27;1600.00
16:39:12.134;30.30;27;1601.00
16:39:13.164;30.30;27;1602.00
16:39:14.135;30.30;27;1603.00
16:39:15.155;30.30;27;1604.00
16:39:16.143;30.30;27;1605.00
16:39:17.161;30.30;27;1606.00
16:39:18.172;30.30;27;1607.00
16:39:19.179;30.30;27;1608.00
16:39:20.151;30.30;27;1609.00
16:39:21.185;30.30;27;1610.00
16:39:22.148;30.30;27;1611.00
16:39:23.166;30.30;27;1612.00
16:39:24.179;30.30;27;1613.00
16:39:25.172;30.30;27;1614.00
16:39:26.177;30.30;27;1615.00
16:39:27.165;30.30;27;1616.00
16:39:28.144;30.30;27;1617.00
16:39:29.169;30.30;27;1618.00
16:39:30.158;30.30;27;1619.00
16:39:31.181;30.30;28;1620.00
16:39:32.172;30.30;28;1621.00
16:39:33.180;30.30;28;1622.00
16:39:34.172;30.30;28;1623.00
16:39:35.166;30.30;28;1624.00
16:39:36.172;30.30;28;1625.00
16:39:37.180;30.30;28;1626.00
16:39:38.192;30.30;28;1627.00
16:39:39.191;30.30;28;1628.00
16:39:40.168;30.30;28;1629.00
16:39:41.176;30.30;28;1630.00
16:39:42.196;30.30;28;1631.00
16:39:43.168;30.30;28;1632.00
16:39:44.185;30.30;28;1633.00
16:39:45.182;30.30;28;1634.00
16:39:46.190;30.30;28;1635.00
16:39:47.213;30.30;28;1636.00
16:39:48.201;30.30;28;1637.00
16:39:49.177;30.30;28;1638.00
16:39:50.214;30.30;28;1639.00
16:39:51.184;30.30;28;1640.00
16:39:52.219;30.30;28;1641.00
16:39:53.191;30.30;28;1642.00
16:39:54.180;30.30;28;1643.00
16:39:55.202;30.30;28;1644.00
16:39:56.195;30.30;28;1645.00
16:39:57.215;30.30;28;1646.00
16:39:58.222;30.30;28;1647.00
16:39:59.212;30.30;28;1648.00
16:40:00.222;30.30;28;1649.00
16:40:01.198;30.30;28;1650.00
16:40:02.226;30.30;28;1651.00
16:40:03.201;30.30;28;1652.00
16:40:04.228;30.30;28;1653.00
16:40:05.211;30.30;28;1654.00
16:40:06.220;30.30;28;1655.00
16:40:07.242;30.30;28;1656.00
16:40:08.198;30.30;28;1657.00
16:40:09.233;30.30;28;1658.00
16:40:10.221;30.30;28;1659.00
16:40:11.244;30.30;28;1660.00
16:40:12.216;30.30;28;1661.00
16:40:13.217;30.30;28;1662.00
16:40:14.236;30.30;28;1663.00
16:40:15.225;30.30;28;1664.00
16:40:16.232;30.30;28;1665.00
16:40:17.252;30.30;28;1666.00
16:40:18.240;30.30;28;1667.00
16:40:19.213;30.30;28;1668.00
16:40:20.250;30.30;28;1669.00
16:40:21.222;30.40;28;1670.00
16:40:22.213;30.40;28;1671.00
16:40:23.222;30.30;28;1672.00
16:40:24.246;30.30;28;1673.00
16:40:25.235;30.40;28;1674.00
16:40:26.245;30.40;28;1675.00
16:40:27.265;30.30;28;1676.00
16:40:28.254;30.30;28;1677.00
16:40:29.228;30.30;28;1678.00
16:40:30.265;30.30;28;1679.00
16:40:31.242;30.30;29;1680.00
16:40:32.231;30.30;29;1681.00
16:40:33.238;30.30;29;1682.00
16:40:34.258;30.30;29;1683.00
16:40:35.272;30.30;29;1684.00
16:40:36.271;30.30;29;1685.00
16:40:37.244;30.30;29;1686.00
16:40:38.241;30.30;29;1687.00
16:40:39.260;30.30;29;1688.00
16:40:40.250;30.30;29;1689.00
16:40:41.265;30.30;29;1690.00
16:40:42.252;30.30;29;1691.00
16:40:43.275;30.30;29;1692.00
16:40:44.260;30.30;29;1693.00
16:40:45.267;30.30;29;1694.00
16:40:46.259;30.30;29;1695.00
16:40:47.278;30.30;29;1696.00
16:40:48.250;30.30;29;1697.00
16:40:49.288;30.30;29;1698.00
16:40:50.260;30.30;29;1699.00
16:40:51.282;30.30;29;1700.00
16:40:52.256;30.30;29;1701.00
16:40:53.276;30.30;29;1702.00
16:40:54.264;30.30;29;1703.00
16:40:55.283;30.30;29;1704.00
16:40:56.281;30.30;29;1705.00
16:40:57.290;30.30;29;1706.00
16:40:58.295;30.30;29;1707.00
16:40:59.290;30.30;29;1708.00
16:41:00.271;30.30;29;1709.00
16:41:01.282;30.30;29;1710.00
16:41:02.289;30.30;29;1711.00
16:41:03.318;30.30;29;1712.00
16:41:04.273;30.30;29;1713.00
16:41:05.299;30.30;29;1714.00
16:41:06.287;30.30;29;1715.00
16:41:07.314;30.30;29;1716.00
16:41:08.315;30.30;29;1717.00
16:41:09.307;30.30;29;1718.00
16:41:10.313;30.30;29;1719.00
16:41:11.290;30.30;29;1720.00
16:41:12.292;30.30;29;1721.00
16:41:13.311;30.30;29;1722.00
16:41:14.285;30.30;29;1723.00
16:41:15.291;30.30;29;1724.00
16:41:16.298;30.30;29;1725.00
16:41:17.308;30.30;29;1726.00
16:41:18.321;30.30;29;1727.00
16:41:19.326;30.30;29;1728.00
16:41:20.300;30.30;29;1729.00
16:41:21.321;30.30;29;1730.00
16:41:22.294;30.30;29;1731.00
16:41:23.315;30.30;29;1732.00
16:41:24.301;30.30;29;1733.00
16:41:25.324;30.30;29;1734.00
16:41:26.331;30.30;29;1735.00
16:41:27.342;30.30;29;1736.00
16:41:28.316;30.30;29;1737.00
16:41:29.311;30.30;29;1738.00
16:41:30.332;30.30;29;1739.00
16:41:31.310;30.30;30;1740.00
16:41:32.324;30.30;30;1741.00
16:41:33.345;30.20;30;1742.00
16:41:34.318;30.20;30;1743.00
16:41:35.353;30.30;30;1744.00
16:41:36.328;30.30;30;1745.00
16:41:37.347;30.30;30;1746.00
16:41:38.347;30.30;30;1747.00
16:41:39.321;30.30;30;1748.00
16:41:40.356;30.30;30;1749.00
16:41:41.331;30.20;30;1750.00
16:41:42.326;30.20;30;1751.00
16:41:43.345;30.30;30;1752.00
16:41:44.332;30.30;30;1753.00
16:41:45.352;30.30;30;1754.00
16:41:46.330;30.30;30;1755.00
16:41:47.349;30.20;30;1756.00
16:41:48.364;30.20;30;1757.00
16:41:49.339;30.30;30;1758.00
16:41:50.327;30.30;30;1759.00
16:41:51.362;30.30;30;1760.00
16:41:52.351;30.30;30;1761.00
16:41:53.370;30.30;30;1762.00
16:41:54.358;30.30;30;1763.00
16:41:55.379;30.30;30;1764.00
16:41:56.371;30.30;30;1765.00
16:41:57.377;30.30;30;1766.00
16:41:58.335;30.30;30;1767.00
16:41:59.354;30.30;30;1768.00
16:42:00.376;30.30;30;1769.00
16:42:01.383;30.20;30;1770.00
16:42:02.356;30.20;30;1771.00
16:42:03.379;30.20;30;1772.00
16:42:04.369;30.20;30;1773.00
16:42:05.374;30.20;30;1774.00
16:42:06.350;30.20;30;1775.00
16:42:07.358;30.20;30;1776.00
16:42:08.351;30.20;30;1777.00
16:42:09.372;30.20;30;1778.00
16:42:10.391;30.20;30;1779.00
16:42:11.367;30.20;30;1780.00
16:42:12.354;30.20;30;1781.00
16:42:13.370;30.20;30;1782.00
16:42:14.377;30.20;30;1783.00
16:42:15.376;30.20;30;1784.00
16:42:16.386;30.20;30;1785.00
16:42:17.391;30.20;30;1786.00
16:42:18.359;30.20;30;1787.00
16:42:19.400;30.20;30;1788.00
16:42:20.373;30.20;30;1789.00
16:42:21.395;30.20;30;1790.00
16:42:22.369;30.20;30;1791.00
16:42:23.388;30.20;30;1792.00
16:42:24.379;30.20;30;1793.00
16:42:25.390;30.10;30;1794.00
16:42:26.412;30.10;30;1795.00
16:42:27.404;30.10;30;1796.00
16:42:28.377;30.10;30;1797.00
16:42:29.386;30.10;30;1798.00
16:42:30.376;30.10;30;1799.00
16:42:31.384;30.10;31;1800.00
16:42:32.390;30.10;31;1801.00
16:42:33.411;30.10;31;1802.00
16:42:34.399;30.10;31;1803.00
16:42:35.419;30.10;31;1804.00
16:42:36.398;30.10;31;1805.00
16:42:37.393;30.10;31;1806.00
16:42:38.386;30.10;31;1807.00
16:42:39.425;30.10;31;1808.00
16:42:40.400;30.10;31;1809.00
16:42:41.423;30.10;31;1810.00
16:42:42.428;30.10;31;1811.00
16:42:43.428;30.10;31;1812.00
16:42:44.404;30.10;31;1813.00
16:42:45.410;30.10;31;1814.00
16:42:46.401;30.10;31;1815.00
16:42:47.421;30.10;31;1816.00
16:42:48.410;30.10;31;1817.00
16:42:49.433;30.10;31;1818.00
16:42:50.428;30.10;31;1819.00
16:42:51.436;30.10;31;1820.00
16:42:52.407;30.10;31;1821.00
16:42:53.444;30.10;31;1822.00
16:42:54.418;30.10;31;1823.00
16:42:55.455;30.10;31;1824.00
16:42:56.417;30.10;31;1825.00
16:42:57.444;30.10;31;1826.00
16:42:58.431;30.10;31;1827.00
16:42:59.432;30.10;31;1828.00
16:43:00.455;30.10;31;1829.00
16:43:01.450;30.00;31;1830.00
16:43:02.421;30.00;31;1831.00
16:43:03.440;30.10;31;1832.00
16:43:04.436;30.10;31;1833.00
16:43:05.446;30.00;31;1834.00
16:43:06.438;30.00;31;1835.00
16:43:07.452;30.10;31;1836.00
16:43:08.426;30.10;31;1837.00
16:43:09.443;30.00;31;1838.00
16:43:10.440;30.00;31;1839.00
16:43:11.448;30.10;31;1840.00
16:43:12.466;30.10;31;1841.00
16:43:13.453;30.00;31;1842.00
16:43:14.473;30.00;31;1843.00
16:43:15.461;30.10;31;1844.00
16:43:16.437;30.10;31;1845.00
16:43:17.447;30.00;31;1846.00
16:43:18.438;30.00;31;1847.00
16:43:19.469;30.00;31;1848.00
16:43:20.460;30.00;31;1849.00
16:43:21.485;30.00;31;1850.00
16:43:22.444;30.00;31;1851.00
16:43:23.479;30.00;31;1852.00
16:43:24.476;30.00;31;1853.00
16:43:25.452;30.00;31;1854.00
16:43:26.463;30.00;31;1855.00
16:43:27.450;30.00;31;1856.00
16:43:28.471;30.00;31;1857.00
16:43:29.458;30.00;31;1858.00
16:43:30.479;30.00;31;1859.00
16:43:31.485;30.10;32;1860.00
16:43:32.495;30.10;32;1861.00
16:43:33.483;30.00;32;1862.00
16:43:34.453;30.00;32;1863.00
16:43:35.487;30.00;32;1864.00
16:43:36.497;30.00;32;1865.00
16:43:37.504;30.10;32;1866.00
16:43:38.479;30.10;32;1867.00
16:43:39.468;30.10;32;1868.00
16:43:40.506;30.10;32;1869.00
16:43:41.496;30.00;32;1870.00
16:43:42.484;30.00;32;1871.00
16:43:43.505;30.10;32;1872.00
16:43:44.490;30.10;32;1873.00
16:43:45.506;30.00;32;1874.00
16:43:46.513;30.00;32;1875.00
16:43:47.487;30.10;32;1876.00
16:43:48.474;30.10;32;1877.00
16:43:49.496;30.00;32;1878.00
16:43:50.483;30.00;32;1879.00
16:43:51.489;30.10;32;1880.00
16:43:52.490;30.10;32;1881.00
16:43:53.524;30.00;32;1882.00
16:43:54.479;30.00;32;1883.00
16:43:55.514;30.00;32;1884.00
16:43:56.490;30.00;32;1885.00
16:43:57.524;30.00;32;1886.00
16:43:58.497;30.00;32;1887.00
16:43:59.534;30.00;32;1888.00
16:44:00.498;30.00;32;1889.00
16:44:01.520;30.00;32;1890.00
16:44:02.507;30.00;32;1891.00
16:44:03.528;30.10;32;1892.00
16:44:04.499;30.10;32;1893.00
16:44:05.506;30.00;32;1894.00
16:44:06.539;30.00;32;1895.00
16:44:07.541;30.00;32;1896.00
16:44:08.513;30.00;32;1897.00
16:44:09.501;30.00;32;1898.00
16:44:10.522;30.00;32;1899.00
16:44:11.514;30.00;32;1900.00
16:44:12.545;30.00;32;1901.00
16:44:13.517;30.00;32;1902.00
16:44:14.536;30.00;32;1903.00
16:44:15.526;30.00;32;1904.00
16:44:16.532;30.00;32;1905.00
16:44:17.555;30.00;32;1906.00
16:44:18.544;30.00;32;1907.00
16:44:19.516;30.00;32;1908.00
16:44:20.550;30.00;32;1909.00
16:44:21.556;30.10;32;1910.00
16:44:22.521;30.10;32;1911.00
16:44:23.534;30.00;32;1912.00
16:44:24.553;30.00;32;1913.00
16:44:25.558;30.10;32;1914.00
16:44:26.521;30.10;32;1915.00
16:44:27.551;30.00;32;1916.00
16:44:28.552;30.00;32;1917.00
16:44:29.528;30.10;32;1918.00
16:44:30.540;30.10;32;1919.00
16:44:31.550;30.00;33;1920.00
16:44:32.537;30.00;33;1921.00
16:44:33.544;30.00;33;1922.00
16:44:34.563;30.00;33;1923.00
16:44:35.552;30.00;33;1924.00
16:44:36.574;30.00;33;1925.00
16:44:37.552;30.10;33;1926.00
16:44:38.575;30.10;33;1927.00
16:44:39.580;30.00;33;1928.00
16:44:40.554;30.00;33;1929.00
16:44:41.549;30.10;33;1930.00
16:44:42.535;30.10;33;1931.00
16:44:43.557;30.00;33;1932.00
16:44:44.569;30.00;33;1933.00
16:44:45.575;30.00;33;1934.00
16:44:46.550;30.00;33;1935.00
16:44:47.579;30.00;33;1936.00
16:44:48.552;30.00;33;1937.00
16:44:49.573;30.00;33;1938.00
16:44:50.564;30.00;33;1939.00
16:44:51.555;30.00;33;1940.00
16:44:52.583;30.00;33;1941.00
16:44:53.590;30.00;33;1942.00
16:44:54.570;30.00;33;1943.00
16:44:55.559;30.00;33;1944.00
16:44:56.580;30.00;33;1945.00
16:44:57.597;30.00;33;1946.00
16:44:58.572;30.00;33;1947.00
16:44:59.578;30.00;33;1948.00
16:45:00.559;30.00;33;1949.00
16:45:01.581;30.00;33;1950.00
16:45:02.602;30.00;33;1951.00
16:45:03.574;30.00;33;1952.00
16:45:04.569;30.00;33;1953.00
16:45:05.569;30.00;33;1954.00
16:45:06.591;30.00;33;1955.00
16:45:07.588;30.00;33;1956.00
16:45:08.588;30.00;33;1957.00
16:45:09.606;30.00;33;1958.00
16:45:10.594;30.00;33;1959.00
16:45:11.601;30.00;33;1960.00
16:45:12.580;30.00;33;1961.00
16:45:13.611;30.10;33;1962.00
16:45:14.615;30.10;33;1963.00
16:45:15.607;30.00;33;1964.00
16:45:16.616;30.00;33;1965.00
16:45:17.620;30.00;33;1966.00
16:45:18.608;30.00;33;1967.00
16:45:19.606;30.00;33;1968.00
16:45:20.624;30.00;33;1969.00
16:45:21.628;30.10;33;1970.00
16:45:22.605;30.10;33;1971.00
16:45:23.623;30.00;33;1972.00
16:45:24.605;30.00;33;1973.00
16:45:25.622;30.00;33;1974.00
16:45:26.598;30.00;33;1975.00
16:45:27.605;30.00;33;1976.00
16:45:28.591;30.00;33;1977.00
16:45:29.610;30.00;33;1978.00
16:45:30.598;30.00;33;1979.00
16:45:31.605;30.00;34;1980.00
16:45:32.605;30.00;34;1981.00
16:45:33.635;30.00;34;1982.00
16:45:34.600;30.00;34;1983.00
16:45:35.616;30.00;34;1984.00
16:45:36.610;30.00;34;1985.00
16:45:37.638;30.00;34;1986.00
16:45:38.631;30.00;34;1987.00
16:45:39.651;30.00;34;1988.00
16:45:40.638;30.00;34;1989.00
16:45:41.612;30.00;34;1990.00
16:45:42.641;30.00;34;1991.00
16:45:43.614;30.00;34;1992.00
16:45:44.629;30.00;34;1993.00
16:45:45.640;30.00;34;1994.00
16:45:46.615;30.00;34;1995.00
16:45:47.649;30.00;34;1996.00
16:45:48.621;30.00;34;1997.00
16:45:49.660;30.00;34;1998.00
16:45:50.632;30.00;34;1999.00
16:45:51.665;30.00;34;2000.00
16:45:52.636;30.00;34;2001.00
16:45:53.645;30.00;34;2002.00
16:45:54.650;30.00;34;2003.00
16:45:55.650;30.00;34;2004.00
16:45:56.670;30.00;34;2005.00
16:45:57.667;30.00;34;2006.00
16:45:58.657;30.00;34;2007.00
16:45:59.676;30.00;34;2008.00
16:46:00.644;30.00;34;2009.00
16:46:01.643;29.90;34;2010.00
16:46:02.662;29.90;34;2011.00
16:46:03.655;30.00;34;2012.00
16:46:04.637;30.00;34;2013.00
16:46:05.684;30.00;34;2014.00
16:46:06.659;30.00;34;2015.00
16:46:07.647;30.00;34;2016.00
16:46:08.666;30.00;34;2017.00
16:46:09.666;30.00;34;2018.00
16:46:10.672;30.00;34;2019.00
16:46:11.691;30.00;34;2020.00
16:46:12.680;30.00;34;2021.00
16:46:13.658;30.00;34;2022.00
16:46:14.694;30.00;34;2023.00
16:46:15.655;30.00;34;2024.00
16:46:16.658;30.00;34;2025.00
16:46:17.680;30.00;34;2026.00
16:46:18.670;30.00;34;2027.00
16:46:19.688;30.00;34;2028.00
16:46:20.661;30.00;34;2029.00
16:46:21.685;30.00;34;2030.00
16:46:22.670;30.00;34;2031.00
16:46:23.693;30.00;34;2032.00
16:46:24.681;30.00;34;2033.00
16:46:25.704;30.00;34;2034.00
16:46:26.675;30.00;34;2035.00
16:46:27.695;30.00;34;2036.00
16:46:28.671;30.00;34;2037.00
16:46:29.706;30.00;34;2038.00
16:46:30.679;30.00;34;2039.00
16:46:31.716;30.00;35;2040.00
16:46:32.689;30.00;35;2041.00
16:46:33.677;30.00;35;2042.00
16:46:34.696;30.00;35;2043.00
16:46:35.720;30.00;35;2044.00
16:46:36.692;30.00;35;2045.00
16:46:37.687;30.00;35;2046.00
16:46:38.707;30.00;35;2047.00
16:46:39.728;30.00;35;2048.00
16:46:40.719;30.00;35;2049.00
16:46:41.719;30.00;35;2050.00
16:46:42.707;30.00;35;2051.00
16:46:43.697;30.00;35;2052.00
16:46:44.708;30.00;35;2053.00
16:46:45.729;30.00;35;2054.00
16:46:46.715;30.00;35;2055.00
16:46:47.731;30.00;35;2056.00
16:46:48.704;30.00;35;2057.00
16:46:49.699;30.00;35;2058.00
16:46:50.720;30.00;35;2059.00
16:46:51.703;30.00;35;2060.00
16:46:52.734;30.00;35;2061.00
16:46:53.708;30.00;35;2062.00
16:46:54.737;30.00;35;2063.00
16:46:55.709;30.00;35;2064.00
16:46:56.726;30.00;35;2065.00
16:46:57.706;30.00;35;2066.00
16:46:58.716;30.00;35;2067.00
16:46:59.754;30.00;35;2068.00
16:47:00.731;30.00;35;2069.00
16:47:01.718;30.00;35;2070.00
16:47:02.741;30.00;35;2071.00
16:47:03.729;30.00;35;2072.00
16:47:04.741;30.00;35;2073.00
16:47:05.760;30.00;35;2074.00
16:47:06.718;30.00;35;2075.00
16:47:07.758;30.00;35;2076.00
16:47:08.731;30.00;35;2077.00
16:47:09.729;30.00;35;2078.00
16:47:10.750;30.00;35;2079.00
16:47:11.739;30.00;35;2080.00
16:47:12.767;30.00;35;2081.00
16:47:13.755;30.00;35;2082.00
16:47:14.728;30.00;35;2083.00
16:47:15.766;30.00;35;2084.00
16:47:16.742;30.00;35;2085.00
16:47:17.753;30.00;35;2086.00
16:47:18.743;30.00;35;2087.00
16:47:19.763;30.00;35;2088.00
16:47:20.740;30.00;35;2089.00
16:47:21.775;29.90;35;2090.00
16:47:22.763;29.90;35;2091.00
16:47:23.783;30.00;35;2092.00
16:47:24.767;30.00;35;2093.00
16:47:25.741;29.90;35;2094.00
16:47:26.749;29.90;35;2095.00
16:47:27.768;30.00;35;2096.00
16:47:28.748;30.00;35;2097.00
16:47:29.772;30.00;35;2098.00
16:47:30.747;30.00;35;2099.00
16:47:31.784;30.00;36;2100.00
16:47:32.756;30.00;36;2101.00
16:47:33.791;30.00;36;2102.00
16:47:34.773;30.00;36;2103.00
16:47:35.761;29.90;36;2104.00
16:47:36.781;29.90;36;2105.00
16:47:37.774;30.00;36;2106.00
16:47:38.774;30.00;36;2107.00
16:47:39.794;30.00;36;2108.00
16:47:40.767;30.00;36;2109.00
16:47:41.803;30.00;36;2110.00
16:47:42.778;30.00;36;2111.00
16:47:43.772;30.00;36;2112.00
16:47:44.795;30.00;36;2113.00
16:47:45.791;30.00;36;2114.00
16:47:46.767;30.00;36;2115.00
16:47:47.806;29.90;36;2116.00
16:47:48.790;29.90;36;2117.00
16:47:49.781;29.90;36;2118.00
16:47:50.801;29.90;36;2119.00
16:47:51.790;29.90;36;2120.00
16:47:52.813;29.90;36;2121.00
16:47:53.802;30.00;36;2122.00
16:47:54.775;30.00;36;2123.00
16:47:55.813;29.90;36;2124.00
16:47:56.789;29.90;36;2125.00
16:47:57.783;29.90;36;2126.00
16:47:58.804;29.90;36;2127.00
16:47:59.824;29.90;36;2128.00
16:48:00.799;29.90;36;2129.00
16:48:01.819;29.90;36;2130.00
16:48:02.809;29.90;36;2131.00
16:48:03.828;29.90;36;2132.00
16:48:04.817;29.90;36;2133.00
16:48:05.797;29.90;36;2134.00
16:48:06.797;29.90;36;2135.00
16:48:07.806;29.90;36;2136.00
16:48:08.825;29.90;36;2137.00
16:48:09.813;29.90;36;2138.00
16:48:10.815;29.90;36;2139.00
16:48:11.844;29.90;36;2140.00
16:48:12.832;29.90;36;2141.00
16:48:13.806;29.90;36;2142.00
16:48:14.842;29.90;36;2143.00
16:48:15.814;29.90;36;2144.00
16:48:16.810;29.90;36;2145.00
16:48:17.830;29.90;36;2146.00
16:48:18.828;29.90;36;2147.00
16:48:19.848;29.90;36;2148.00
16:48:20.821;29.90;36;2149.00
16:48:21.812;29.90;36;2150.00
16:48:22.834;29.90;36;2151.00
16:48:23.822;29.90;36;2152.00
16:48:24.831;29.90;36;2153.00
16:48:25.850;29.90;36;2154.00
16:48:26.848;29.90;36;2155.00
16:48:27.819;29.90;36;2156.00
16:48:28.854;29.90;36;2157.00
16:48:29.828;29.90;36;2158.00
16:48:30.828;29.90;36;2159.00
16:48:31.848;29.90;37;2160.00
16:48:32.835;29.90;37;2161.00
16:48:33.854;29.90;37;2162.00
16:48:34.843;29.90;37;2163.00
16:48:35.864;29.90;37;2164.00
16:48:36.872;29.90;37;2165.00
16:48:37.861;29.90;37;2166.00
16:48:38.836;29.90;37;2167.00
16:48:39.873;29.90;37;2168.00
16:48:40.864;29.90;37;2169.00
16:48:41.837;29.90;37;2170.00
16:48:42.872;29.90;37;2171.00
16:48:43.845;29.90;37;2172.00
16:48:44.859;29.90;37;2173.00
16:48:45.884;29.90;37;2174.00
16:48:46.845;29.90;37;2175.00
16:48:47.880;29.90;37;2176.00
16:48:48.847;29.90;37;2177.00
16:48:49.867;29.90;37;2178.00
16:48:50.874;29.90;37;2179.00
16:48:51.866;29.90;37;2180.00
16:48:52.867;29.90;37;2181.00
16:48:53.886;29.90;37;2182.00
16:48:54.894;29.90;37;2183.00
16:48:55.887;29.90;37;2184.00
16:48:56.852;29.90;37;2185.00
16:48:57.871;29.90;37;2186.00
16:48:58.858;29.90;37;2187.00
16:48:59.862;29.90;37;2188.00
16:49:00.896;29.90;37;2189.00
16:49:01.865;29.90;37;2190.00
16:49:02.899;29.90;37;2191.00
16:49:03.872;29.90;37;2192.00
16:49:04.906;29.90;37;2193.00
16:49:05.869;29.90;37;2194.00
16:49:06.888;29.90;37;2195.00
16:49:07.871;29.90;37;2196.00
16:49:08.890;29.90;37;2197.00
16:49:09.875;29.90;37;2198.00
16:49:10.896;29.90;37;2199.00
16:49:11.887;29.90;37;2200.00
16:49:12.910;29.90;37;2201.00
16:49:13.894;29.90;37;2202.00
16:49:14.883;29.90;37;2203.00
16:49:15.903;29.90;37;2204.00
16:49:16.877;29.90;37;2205.00
16:49:17.917;29.90;37;2206.00
16:49:18.906;29.90;37;2207.00
16:49:19.927;29.90;37;2208.00
16:49:20.898;29.90;37;2209.00
16:49:21.900;29.90;37;2210.00
16:49:22.887;29.90;37;2211.00
16:49:23.907;29.90;37;2212.00
16:49:24.930;29.90;37;2213.00
16:49:25.917;29.90;37;2214.00
16:49:26.907;29.90;37;2215.00
16:49:27.918;29.90;37;2216.00
16:49:28.921;29.90;37;2217.00
16:49:29.941;29.90;37;2218.00
16:49:30.940;29.90;37;2219.00
16:49:31.927;29.90;38;2220.00
16:49:32.940;29.90;38;2221.00
16:49:33.929;29.90;38;2222.00
16:49:34.917;29.90;38;2223.00
16:49:35.912;29.90;38;2224.00
16:49:36.933;29.90;38;2225.00
16:49:37.919;29.90;38;2226.00
16:49:38.940;29.90;38;2227.00
16:49:39.919;29.90;38;2228.00
16:49:40.940;29.90;38;2229.00
16:49:41.928;29.90;38;2230.00
16:49:42.948;29.90;38;2231.00
16:49:43.936;29.90;38;2232.00
16:49:44.954;29.90;38;2233.00
16:49:45.933;29.90;38;2234.00
16:49:46.934;29.90;38;2235.00
16:49:47.922;29.80;38;2236.00
16:49:48.956;29.80;38;2237.00
16:49:49.928;29.90;38;2238.00
16:49:50.954;29.90;38;2239.00
16:49:51.943;29.90;38;2240.00
16:49:52.947;29.90;38;2241.00
16:49:53.968;29.80;38;2242.00
16:49:54.956;29.80;38;2243.00
16:49:55.930;29.80;38;2244.00
16:49:56.957;29.80;38;2245.00
16:49:57.948;29.90;38;2246.00
