temp;pwm;time(s)
25.00;30;4.90
25.00;30;4.91
25.00;30;4.93
25.00;30;4.94
25.00;30;4.96
25.00;30;4.98
25.00;30;4.99
25.00;30;5.01
25.00;30;5.02
25.00;30;5.04
25.00;30;5.05
25.00;30;5.07
25.00;30;5.08
25.00;30;5.10
25.00;30;5.11
25.00;30;5.13
25.00;30;5.15
25.00;30;5.16
25.00;30;5.18
25.00;30;5.19
25.00;30;5.21
25.00;30;5.22
25.00;30;5.24
25.00;30;5.26
25.00;30;5.27
25.00;30;5.29
25.00;30;5.30
25.00;30;5.32
25.00;30;5.33
25.00;30;5.35
25.00;30;5.37
25.00;30;5.38
25.00;30;5.40
25.00;30;5.41
25.00;30;5.43
25.00;30;5.44
25.00;30;5.46
25.00;30;5.47
25.00;30;5.49
25.00;30;5.50
25.00;30;5.52
25.00;30;5.54
25.00;30;5.55
25.00;30;5.57
25.00;30;5.58
25.00;30;5.60
25.00;30;5.61
25.00;30;5.63
25.00;30;5.65
25.00;30;5.66
25.00;30;5.68
25.00;30;5.69
25.00;30;5.71
25.00;30;5.72
25.00;30;5.74
25.00;30;5.75
25.00;30;5.77
25.00;30;5.79
25.00;30;5.80
25.00;30;5.82
25.00;30;5.83
25.00;30;5.85
25.00;30;5.86
25.00;30;5.88
25.00;30;5.90
25.00;30;5.91
25.00;30;5.93
25.00;30;5.94
25.00;30;5.96
25.00;30;5.97
25.00;30;5.99
25.00;30;6.00
25.00;30;6.02
25.00;30;6.04
25.00;30;6.05
25.00;30;6.07
25.00;30;6.08
25.00;30;6.10
25.00;30;6.11
25.00;30;6.13
25.00;30;6.14
25.00;30;6.16
25.00;30;6.17
25.00;30;6.19
25.00;30;6.21
25.00;30;6.22
25.00;30;6.24
25.00;30;6.25
25.00;30;6.27
25.00;30;6.28
25.00;30;6.30
25.00;30;6.32
25.00;30;6.33
25.00;30;6.35
25.00;30;6.36
25.00;30;6.38
25.00;30;6.39
25.00;30;6.41
25.00;30;6.42
25.00;30;6.44
25.00;30;6.46
25.00;30;6.47
25.00;30;6.49
25.00;30;6.50
25.00;30;6.52
25.00;30;6.53
25.00;30;6.55
25.00;30;6.57
25.00;30;6.58
25.00;30;6.60
25.00;30;6.61
25.00;30;6.63
25.00;30;6.64
25.00;30;6.66
25.00;30;6.67
25.00;30;6.69
25.00;30;6.71
25.00;30;6.72
25.00;30;6.74
25.00;30;6.75
25.00;30;6.77
25.00;30;6.78
25.00;30;6.80
25.00;30;6.81
25.00;30;6.83
25.00;30;6.85
25.00;30;6.86
25.00;30;6.88
25.00;30;6.89
25.00;30;6.91
25.00;30;6.92
25.00;30;6.94
25.00;30;6.95
25.00;30;6.97
25.00;30;6.99
25.00;30;7.00
25.00;30;7.02
25.00;30;7.03
25.00;30;7.05
25.00;30;7.06
25.00;30;7.08
25.00;30;7.09
25.00;30;7.11
25.00;30;7.13
25.00;30;7.14
25.00;30;7.16
25.00;30;7.17
25.00;30;7.19
25.00;30;7.20
25.00;30;7.22
25.00;30;7.24
25.00;30;7.25
25.00;30;7.27
25.00;30;7.28
25.00;30;7.30
25.00;30;7.31
25.00;30;7.33
25.00;30;7.34
25.00;30;7.36
25.00;30;7.38
25.00;30;7.39
25.00;30;7.41
25.00;30;7.42
25.00;30;7.44
25.00;30;7.45
25.00;30;7.47
25.00;30;7.49
25.00;30;7.50
25.00;30;7.52
25.00;30;7.53
25.00;30;7.55
25.00;30;7.56
25.00;30;7.58
25.00;30;7.59
25.00;30;7.61
25.00;30;7.62
25.00;30;7.64
25.00;30;7.66
25.00;30;7.67
25.00;30;7.69
25.00;30;7.70
25.00;30;7.72
25.00;30;7.73
25.00;30;7.75
25.00;30;7.77
25.00;30;7.78
25.00;30;7.80
25.00;30;7.81
25.00;30;7.83
25.00;30;7.84
25.00;30;7.86
25.00;30;7.87
25.00;30;7.89
25.00;30;7.91
25.00;30;7.92
25.00;30;7.94
25.00;30;7.95
25.00;30;7.97
25.00;30;7.98
25.00;30;8.00
25.00;30;8.01
25.00;30;8.03
25.00;30;8.05
25.00;30;8.06
25.00;30;8.08
25.00;30;8.09
25.00;30;8.11
25.00;30;8.12
25.00;30;8.14
25.00;30;8.15
25.00;30;8.17
25.00;30;8.19
25.00;30;8.20
25.00;30;8.22
25.00;30;8.23
25.00;30;8.25
25.00;30;8.26
25.00;30;8.28
25.00;30;8.30
25.00;30;8.31
25.00;30;8.33
25.00;30;8.34
25.00;30;8.36
25.00;30;8.37
25.00;30;8.39
25.00;30;8.40
25.00;30;8.42
25.00;30;8.44
25.00;30;8.45
25.00;30;8.47
25.00;30;8.48
25.00;30;8.50
25.00;30;8.51
25.00;30;8.53
25.00;30;8.54
25.00;30;8.56
25.00;30;8.58
25.00;30;8.59
25.00;30;8.61
25.00;30;8.62
25.00;30;8.64
25.00;30;8.65
25.00;30;8.67
25.00;30;8.68
25.00;30;8.70
25.00;30;8.72
25.00;30;8.73
25.00;30;8.75
25.00;30;8.76
25.00;30;8.78
25.00;30;8.79
25.00;30;8.81
25.00;30;8.83
25.00;30;8.84
25.00;30;8.86
25.00;30;8.87
25.00;30;8.89
25.00;30;8.90
25.00;30;8.92
25.00;30;8.93
25.00;30;8.95
25.00;30;8.97
25.00;30;8.98
25.00;30;9.00
25.00;30;9.01
25.00;30;9.03
25.00;30;9.04
25.00;30;9.06
25.00;30;9.08
25.00;30;9.09
25.00;30;9.11
25.00;30;9.12
25.00;30;9.14
25.00;30;9.15
25.00;30;9.17
25.00;30;9.18
25.00;30;9.20
25.00;30;9.22
25.00;30;9.23
25.00;30;9.25
25.00;30;9.26
25.00;30;9.28
25.00;30;9.29
25.00;30;9.31
25.00;30;9.33
25.00;30;9.34
25.00;30;9.35
25.00;30;9.37
25.00;30;9.39
25.00;30;9.40
25.00;30;9.42
25.00;30;9.43
25.00;30;9.45
25.00;30;9.47
25.00;30;9.48
25.00;30;9.50
25.00;30;9.51
25.00;30;9.53
25.00;30;9.54
25.00;30;9.56
25.00;30;9.58
25.00;30;9.59
25.00;30;9.60
25.00;30;9.62
25.00;30;9.64
25.00;30;9.65
25.00;30;9.67
25.00;30;9.68
25.00;30;9.70
25.00;30;9.72
25.00;30;9.73
25.00;30;9.75
25.00;30;9.76
25.00;30;9.78
25.00;30;9.79
25.00;30;9.81
25.00;30;9.82
25.00;30;9.84
25.00;30;9.85
25.00;30;9.87
25.00;30;9.89
25.00;30;9.90
25.00;30;9.92
25.00;30;9.93
25.00;30;9.95
25.00;30;9.97
25.00;30;9.98
25.00;30;10.00
25.00;30;10.01
25.00;30;10.03
25.00;30;10.05
25.00;30;10.06
25.00;30;10.08
25.00;30;10.09
25.00;30;10.11
25.00;30;10.13
25.00;30;10.14
25.00;30;10.16
25.00;30;10.18
25.00;30;10.19
25.00;30;10.21
25.00;30;10.23
25.00;30;10.24
25.00;30;10.26
25.00;30;10.28
25.00;30;10.29
25.00;30;10.31
25.00;30;10.33
25.00;30;10.34
25.00;30;10.36
25.00;30;10.38
25.00;30;10.39
25.00;30;10.41
25.00;30;10.43
25.00;30;10.44
25.00;30;10.46
25.00;30;10.48
25.00;30;10.49
25.00;30;10.51
25.00;30;10.53
25.00;30;10.54
25.00;30;10.56
25.00;30;10.58
25.00;30;10.59
25.00;30;10.61
25.00;30;10.63
25.00;30;10.64
25.00;30;10.66
25.00;30;10.68
25.00;30;10.69
25.00;30;10.71
25.00;30;10.73
25.00;30;10.74
25.00;30;10.76
25.00;30;10.78
25.00;30;10.79
25.00;30;10.81
25.00;30;10.83
25.00;30;10.84
25.00;30;10.86
25.00;30;10.88
25.00;30;10.89
25.00;30;10.91
25.00;30;10.93
25.00;30;10.94
25.00;30;10.96
25.00;30;10.98
25.00;30;10.99
25.00;30;11.01
25.00;30;11.03
25.00;30;11.04
25.00;30;11.06
25.00;30;11.08
25.00;30;11.09
25.00;30;11.11
25.00;30;11.13
25.00;30;11.14
25.00;30;11.16
25.00;30;11.18
25.00;30;11.19
25.00;30;11.21
25.00;30;11.23
25.00;30;11.24
25.00;30;11.26
25.00;30;11.27
25.00;30;11.29
25.00;30;11.31
25.00;30;11.33
25.00;30;11.34
25.00;30;11.36
25.00;30;11.38
25.00;30;11.39
25.00;30;11.41
25.00;30;11.42
25.00;30;11.44
25.00;30;11.46
25.00;30;11.48
25.00;30;11.49
25.00;30;11.51
25.00;30;11.52
25.00;30;11.54
25.00;30;11.56
25.00;30;11.58
25.00;30;11.59
25.00;30;11.61
25.00;30;11.63
25.00;30;11.64
25.00;30;11.66
25.00;30;11.67
25.00;30;11.69
25.00;30;11.71
25.00;30;11.73
25.00;30;11.74
25.00;30;11.76
25.00;30;11.77
25.00;30;11.79
25.00;30;11.81
25.00;30;11.82
25.00;30;11.84
25.00;30;11.86
25.00;30;11.87
25.00;30;11.89
25.00;30;11.91
25.00;30;11.92
25.00;30;11.94
25.00;30;11.96
25.00;30;11.98
25.00;30;11.99
25.00;30;12.01
25.00;30;12.02
25.00;30;12.04
25.00;30;12.06
