temp;pwm;time(s)
27.30;70;14.54
27.30;70;14.55
27.30;70;14.57
27.30;70;14.58
27.30;70;14.60
27.30;70;14.62
27.30;70;14.63
27.30;70;14.65
27.30;70;14.67
27.30;70;14.68
27.30;70;14.70
27.30;70;14.72
27.30;70;14.73
27.30;70;14.75
27.30;70;14.77
27.30;70;14.79
27.30;70;14.80
27.30;70;14.82
27.30;70;14.83
27.30;70;14.85
27.30;70;14.87
27.30;70;14.88
27.30;70;14.90
27.30;70;14.92
27.30;70;14.93
27.30;70;14.95
27.30;70;14.97
27.30;70;14.98
27.30;70;15.00
27.30;70;15.02
27.30;70;15.03
27.30;70;15.05
27.30;70;15.07
27.30;70;15.08
27.30;70;15.10
27.30;70;15.12
27.30;70;15.13
27.30;70;15.15
27.30;70;15.17
27.30;70;15.18
27.30;70;15.20
27.30;70;15.22
27.30;70;15.23
27.30;70;15.25
27.30;70;15.27
27.30;70;15.28
27.30;70;15.30
27.30;70;15.32
27.30;70;15.33
27.30;70;15.35
27.30;70;15.37
27.30;70;15.38
27.30;70;15.40
27.30;70;15.42
27.30;70;15.43
27.30;70;15.45
27.30;70;15.47
27.30;70;15.48
27.30;70;15.50
27.30;70;15.52
27.30;70;15.53
27.30;70;15.55
27.30;70;15.57
27.30;70;15.58
27.30;70;15.60
27.30;70;15.62
27.30;70;15.63
27.30;70;15.65
27.30;70;15.67
27.30;70;15.68
27.30;70;15.70
27.30;70;15.72
27.30;70;15.73
27.30;70;15.75
27.30;70;15.77
27.30;70;15.78
27.30;70;15.80
27.30;70;15.82
27.30;70;15.83
27.30;70;15.85
27.30;70;15.87
27.30;70;15.88
27.30;70;15.90
27.30;70;15.92
27.30;70;15.93
27.30;70;15.95
27.30;70;15.96
27.30;70;15.98
27.30;70;16.00
27.30;70;16.02
27.30;70;16.03
27.30;70;16.05
27.30;70;16.07
27.30;70;16.08
27.20;70;16.10
27.20;70;16.11
27.20;70;16.13
27.20;70;16.15
27.20;70;16.16
27.20;70;16.18
27.20;70;16.20
27.20;70;16.21
27.20;70;16.23
27.20;70;16.25
27.20;70;16.26
27.20;70;16.28
27.20;70;16.30
27.20;70;16.32
27.20;70;16.33
27.20;70;16.35
27.20;70;16.36
27.20;70;16.38
27.20;70;16.40
27.20;70;16.41
27.20;70;16.43
27.20;70;16.45
27.20;70;16.46
27.20;70;16.48
27.20;70;16.50
27.20;70;16.51
27.20;70;16.53
27.20;70;16.55
27.20;70;16.56
27.20;70;16.58
27.20;70;16.60
27.20;70;16.61
27.20;70;16.63
27.20;70;16.65
27.20;70;16.66
27.20;70;16.68
27.20;70;16.70
27.20;70;16.71
27.20;70;16.73
27.20;70;16.75
27.20;70;16.76
27.20;70;16.78
27.20;70;16.80
27.20;70;16.81
27.20;70;16.83
27.20;70;16.85
27.20;70;16.86
27.20;70;16.88
27.20;70;16.90
27.20;70;16.91
27.20;70;16.93
27.20;70;16.95
27.20;70;16.96
27.20;70;16.98
27.20;70;17.00
27.20;70;17.01
27.20;70;17.03
27.20;70;17.05
27.20;70;17.06
27.20;70;17.08
27.20;70;17.10
27.20;70;17.11
27.20;70;17.13
27.20;70;17.15
27.20;70;17.16
27.20;70;17.18
27.20;70;17.20
27.20;70;17.21
27.20;70;17.23
27.20;70;17.25
27.20;70;17.26
27.20;70;17.28
27.20;70;17.30
27.20;70;17.31
27.20;70;17.33
27.20;70;17.35
27.20;70;17.36
27.20;70;17.38
27.20;70;17.40
27.20;70;17.41
27.20;70;17.43
27.20;70;17.45
27.20;70;17.46
27.20;70;17.48
27.20;70;17.49
27.20;70;17.51
27.20;70;17.53
27.20;70;17.55
27.20;70;17.56
27.20;70;17.58
27.20;70;17.60
27.20;70;17.61
27.20;70;17.63
27.20;70;17.65
27.20;70;17.66
27.20;70;17.68
27.20;70;17.70
27.20;70;17.71
27.20;70;17.73
27.20;70;17.74
27.20;70;17.76
27.20;70;17.78
27.20;70;17.80
27.20;70;17.81
27.20;70;17.83
27.20;70;17.85
27.20;70;17.86
27.20;70;17.88
27.20;70;17.89
27.20;70;17.91
27.20;70;17.93
27.20;70;17.95
27.20;70;17.96
27.20;70;17.98
27.20;70;17.99
27.20;70;18.01
27.20;70;18.03
27.20;70;18.05
27.20;70;18.06
27.20;70;18.08
27.20;70;18.09
27.10;70;18.11
27.10;70;18.13
27.10;70;18.14
27.10;70;18.16
27.10;70;18.18
27.10;70;18.19
27.10;70;18.21
27.10;70;18.23
27.10;70;18.24
27.10;70;18.26
27.10;70;18.28
27.10;70;18.29
27.10;70;18.31
27.10;70;18.33
27.10;70;18.34
27.10;70;18.36
27.10;70;18.38
27.10;70;18.39
27.10;70;18.41
27.10;70;18.43
27.10;70;18.44
27.10;70;18.46
27.10;70;18.48
27.10;70;18.49
27.10;70;18.51
27.10;70;18.53
27.10;70;18.54
27.10;70;18.56
27.10;70;18.58
27.10;70;18.59
27.10;70;18.61
27.10;70;18.63
27.10;70;18.64
27.10;70;18.66
27.10;70;18.68
27.10;70;18.69
27.10;70;18.71
27.10;70;18.73
27.10;70;18.74
27.10;70;18.76
27.10;70;18.78
27.10;70;18.79
27.10;70;18.81
27.10;70;18.83
27.10;70;18.84
27.10;70;18.86
27.10;70;18.88
27.10;70;18.89
27.10;70;18.91
27.10;70;18.93
27.10;70;18.94
27.10;70;18.96
27.10;70;18.98
27.10;70;18.99
27.10;70;19.01
27.10;70;19.02
27.10;70;19.04
27.10;70;19.06
27.10;70;19.08
27.10;70;19.09
27.10;70;19.11
27.10;70;19.13
27.10;70;19.14
27.10;70;19.16
27.10;70;19.18
27.10;70;19.19
27.10;70;19.21
27.10;70;19.23
27.10;70;19.24
27.10;70;19.26
27.10;70;19.27
27.10;70;19.29
27.10;70;19.31
27.10;70;19.33
27.10;70;19.34
27.10;70;19.36
27.10;70;19.37
27.10;70;19.39
27.10;70;19.41
27.10;70;19.42
27.10;70;19.44
27.10;70;19.46
27.10;70;19.48
27.10;70;19.49
27.10;70;19.51
27.10;70;19.52
27.10;70;19.54
27.10;70;19.56
27.10;70;19.58
27.10;70;19.59
27.10;70;19.61
27.10;70;19.62
27.10;70;19.64
27.10;70;19.66
27.10;70;19.67
27.10;70;19.69
27.10;70;19.71
27.10;70;19.73
27.10;70;19.74
27.10;70;19.76
27.10;70;19.77
27.10;70;19.79
27.10;70;19.81
27.10;70;19.82
27.10;70;19.84
27.10;70;19.86
27.10;70;19.87
27.10;70;19.89
27.10;70;19.91
27.10;70;19.92
27.10;70;19.94
27.10;70;19.96
27.10;70;19.97
27.10;70;19.99
27.10;70;20.01
27.10;70;20.02
27.10;70;20.04
27.10;70;20.06
27.10;70;20.07
27.10;70;20.09
27.10;70;20.11
27.00;70;20.12
27.00;70;20.14
27.00;70;20.16
27.00;70;20.17
27.00;70;20.19
27.00;70;20.21
27.00;70;20.22
27.00;70;20.24
27.00;70;20.26
27.00;70;20.27
27.00;70;20.29
27.00;70;20.31
27.00;70;20.32
27.00;70;20.34
27.00;70;20.36
27.00;70;20.37
27.00;70;20.39
27.00;70;20.41
27.00;70;20.42
27.00;70;20.44
27.00;70;20.46
27.00;70;20.47
27.00;70;20.49
27.00;70;20.51
27.00;70;20.52
27.00;70;20.54
27.00;70;20.56
27.00;70;20.57
27.00;70;20.59
27.00;70;20.61
27.00;70;20.62
27.00;70;20.64
27.00;70;20.65
27.00;70;20.67
27.00;70;20.69
27.00;70;20.71
27.00;70;20.72
27.00;70;20.74
27.00;70;20.76
27.00;70;20.77
27.00;70;20.79
27.00;70;20.80
27.00;70;20.82
27.00;70;20.84
27.00;70;20.86
27.00;70;20.87
27.00;70;20.89
27.00;70;20.90
27.00;70;20.92
27.00;70;20.94
27.00;70;20.95
27.00;70;20.97
27.00;70;20.99
27.00;70;21.01
27.00;70;21.02
27.00;70;21.04
27.00;70;21.05
27.00;70;21.07
27.00;70;21.09
27.00;70;21.11
27.00;70;21.12
27.00;70;21.14
27.00;70;21.15
27.00;70;21.17
27.00;70;21.19
27.00;70;21.20
27.00;70;21.22
27.00;70;21.24
27.00;70;21.25
27.00;70;21.27
27.00;70;21.29
27.00;70;21.30
27.00;70;21.32
27.00;70;21.34
27.00;70;21.36
27.00;70;21.37
27.00;70;21.39
27.00;70;21.40
27.00;70;21.42
27.00;70;21.44
27.00;70;21.45
27.00;70;21.47
27.00;70;21.49
27.00;70;21.50
27.00;70;21.52
27.00;70;21.54
27.00;70;21.55
27.00;70;21.57
27.00;70;21.59
27.00;70;21.60
27.00;70;21.62
27.00;70;21.64
27.00;70;21.65
27.00;70;21.67
27.00;70;21.69
27.00;70;21.70
27.00;70;21.72
27.00;70;21.74
27.00;70;21.75
27.00;70;21.77
27.00;70;21.79
27.00;70;21.80
27.00;70;21.82
27.00;70;21.84
27.00;70;21.85
27.00;70;21.87
27.00;70;21.89
27.00;70;21.90
27.00;70;21.92
27.00;70;21.94
27.00;70;21.95
27.00;70;21.97
27.00;70;21.99
27.00;70;22.00
27.00;70;22.02
27.00;70;22.04
27.00;70;22.05
27.00;70;22.07
27.00;70;22.09
27.00;70;22.10
27.00;70;22.12
26.90;70;22.14
26.90;70;22.15
26.90;70;22.17
26.90;70;22.19
26.90;70;22.20
26.90;70;22.22
26.90;70;22.24
26.90;70;22.25
26.90;70;22.27
26.90;70;22.29
26.90;70;22.30
26.90;70;22.32
26.90;70;22.34
26.90;70;22.35
26.90;70;22.37
26.90;70;22.39
26.90;70;22.40
26.90;70;22.42
26.90;70;22.44
26.90;70;22.45
26.90;70;22.47
26.90;70;22.49
