temp;pwm;time(s)
26.10;70;4.90
26.10;70;4.91
26.10;70;4.93
26.10;70;4.94
26.10;70;4.96
26.10;70;4.97
26.10;70;4.99
26.10;70;5.01
26.10;70;5.02
26.10;70;5.04
26.10;70;5.05
26.10;70;5.07
26.10;70;5.08
26.10;70;5.10
26.10;70;5.11
26.10;70;5.13
26.10;70;5.14
26.10;70;5.16
26.10;70;5.18
26.10;70;5.19
26.10;70;5.21
26.10;70;5.22
26.10;70;5.24
26.10;70;5.26
26.10;70;5.27
26.10;70;5.29
26.10;70;5.30
26.10;70;5.32
26.10;70;5.33
26.10;70;5.35
26.10;70;5.36
26.10;70;5.38
26.10;70;5.39
26.10;70;5.41
26.10;70;5.43
26.10;70;5.44
26.10;70;5.46
26.10;70;5.47
26.10;70;5.49
26.10;70;5.51
26.10;70;5.52
26.10;70;5.54
26.10;70;5.55
26.10;70;5.57
26.10;70;5.58
26.10;70;5.60
26.10;70;5.61
26.10;70;5.63
26.10;70;5.64
26.10;70;5.66
26.10;70;5.68
26.10;70;5.69
26.10;70;5.71
26.10;70;5.72
26.10;70;5.74
26.10;70;5.75
26.10;70;5.77
26.10;70;5.79
26.10;70;5.80
26.10;70;5.82
26.10;70;5.83
26.10;70;5.85
26.10;70;5.86
26.10;70;5.88
26.10;70;5.89
26.10;70;5.91
26.10;70;5.93
26.10;70;5.94
26.10;70;5.96
26.10;70;5.97
26.10;70;5.99
26.10;70;6.00
26.10;70;6.02
26.10;70;6.04
26.10;70;6.05
26.10;70;6.06
26.10;70;6.08
26.10;70;6.10
26.10;70;6.11
26.10;70;6.13
26.10;70;6.14
26.10;70;6.16
26.10;70;6.17
26.10;70;6.19
26.10;70;6.21
26.10;70;6.22
26.10;70;6.24
26.10;70;6.25
26.10;70;6.27
26.10;70;6.28
26.10;70;6.30
26.10;70;6.31
26.10;70;6.33
26.10;70;6.35
26.10;70;6.36
26.10;70;6.38
26.10;70;6.39
26.10;70;6.41
26.10;70;6.42
26.10;70;6.44
26.10;70;6.46
26.10;70;6.47
26.10;70;6.49
26.10;70;6.50
26.10;70;6.52
26.10;70;6.53
26.10;70;6.55
26.10;70;6.56
26.10;70;6.58
26.10;70;6.60
26.10;70;6.61
26.10;70;6.63
26.10;70;6.64
26.10;70;6.66
26.10;70;6.67
26.10;70;6.69
26.10;70;6.71
26.10;70;6.72
26.10;70;6.73
26.10;70;6.75
26.10;70;6.77
26.10;70;6.78
26.10;70;6.80
26.10;70;6.81
26.10;70;6.83
26.10;70;6.85
26.10;70;6.86
26.10;70;6.88
26.10;70;6.89
26.10;70;6.91
26.10;70;6.92
26.10;70;6.94
26.10;70;6.95
26.10;70;6.97
26.10;70;6.98
26.10;70;7.00
26.10;70;7.02
26.10;70;7.03
26.10;70;7.05
26.10;70;7.06
26.10;70;7.08
26.10;70;7.09
26.10;70;7.11
26.10;70;7.13
26.10;70;7.14
26.10;70;7.16
26.10;70;7.17
26.10;70;7.19
26.10;70;7.20
26.10;70;7.22
26.10;70;7.23
26.10;70;7.25
26.10;70;7.27
26.10;70;7.28
26.10;70;7.30
26.10;70;7.31
26.10;70;7.33
26.10;70;7.34
26.10;70;7.36
26.10;70;7.38
26.10;70;7.39
26.10;70;7.41
26.10;70;7.42
26.10;70;7.44
26.10;70;7.45
26.10;70;7.47
26.10;70;7.48
26.10;70;7.50
26.10;70;7.52
26.10;70;7.53
26.10;70;7.55
26.10;70;7.56
26.10;70;7.58
26.10;70;7.59
26.10;70;7.61
26.10;70;7.62
26.10;70;7.64
26.10;70;7.66
26.10;70;7.67
26.10;70;7.69
26.10;70;7.70
26.10;70;7.72
26.10;70;7.73
26.10;70;7.75
26.10;70;7.77
26.10;70;7.78
26.10;70;7.80
26.10;70;7.81
26.10;70;7.83
26.10;70;7.84
26.10;70;7.86
26.10;70;7.87
26.10;70;7.89
26.10;70;7.91
26.10;70;7.92
26.10;70;7.94
26.10;70;7.95
26.10;70;7.97
26.10;70;7.98
26.10;70;8.00
26.10;70;8.01
26.10;70;8.03
26.10;70;8.05
26.10;70;8.06
26.10;70;8.08
26.10;70;8.09
26.10;70;8.11
26.10;70;8.12
26.10;70;8.14
26.10;70;8.15
26.10;70;8.17
26.10;70;8.19
26.10;70;8.20
26.10;70;8.22
26.10;70;8.23
26.10;70;8.25
26.10;70;8.26
26.10;70;8.28
26.10;70;8.29
26.10;70;8.31
26.10;70;8.33
26.10;70;8.34
26.10;70;8.36
26.10;70;8.37
26.10;70;8.39
26.10;70;8.40
26.10;70;8.42
26.10;70;8.43
26.10;70;8.45
26.10;70;8.47
26.10;70;8.48
26.10;70;8.50
26.10;70;8.51
26.10;70;8.53
26.10;70;8.54
26.10;70;8.56
26.10;70;8.58
26.10;70;8.59
26.10;70;8.61
26.10;70;8.62
26.10;70;8.64
26.10;70;8.65
26.10;70;8.67
26.10;70;8.68
26.10;70;8.70
26.10;70;8.72
26.10;70;8.73
26.10;70;8.75
26.10;70;8.76
26.10;70;8.78
26.10;70;8.79
26.10;70;8.81
26.10;70;8.82
26.10;70;8.84
26.10;70;8.86
26.10;70;8.87
26.10;70;8.89
26.10;70;8.90
26.10;70;8.92
26.10;70;8.93
26.10;70;8.95
26.10;70;8.97
26.10;70;8.98
26.10;70;9.00
26.10;70;9.01
26.10;70;9.03
26.10;70;9.04
26.10;70;9.06
26.10;70;9.07
26.10;70;9.09
26.10;70;9.11
26.10;70;9.12
26.10;70;9.14
26.10;70;9.15
26.10;70;9.17
26.10;70;9.18
26.10;70;9.20
26.10;70;9.21
26.10;70;9.23
26.10;70;9.25
26.10;70;9.26
26.10;70;9.28
26.10;70;9.29
26.10;70;9.31
26.10;70;9.32
26.10;70;9.34
26.10;70;9.36
26.10;70;9.37
26.10;70;9.39
26.10;70;9.40
26.10;70;9.42
26.10;70;9.43
26.10;70;9.45
26.10;70;9.46
26.10;70;9.48
26.10;70;9.50
26.10;70;9.51
26.10;70;9.53
26.10;70;9.54
26.10;70;9.56
26.10;70;9.57
26.10;70;9.59
26.10;70;9.61
26.10;70;9.62
26.10;70;9.64
26.10;70;9.65
26.10;70;9.67
26.10;70;9.68
26.10;70;9.70
26.10;70;9.71
26.10;70;9.73
26.10;70;9.75
26.10;70;9.76
26.10;70;9.78
26.10;70;9.79
26.10;70;9.81
26.10;70;9.82
26.10;70;9.84
26.10;70;9.85
26.10;70;9.87
26.10;70;9.89
26.10;70;9.90
26.10;70;9.92
26.10;70;9.93
26.10;70;9.95
26.10;70;9.96
26.10;70;9.98
26.10;70;10.00
26.10;70;10.01
26.10;70;10.03
26.10;70;10.05
26.00;70;10.06
26.00;70;10.08
26.00;70;10.09
26.00;70;10.11
26.00;70;10.13
26.00;70;10.14
26.00;70;10.16
26.00;70;10.18
26.00;70;10.19
26.00;70;10.21
26.00;70;10.23
26.00;70;10.24
26.00;70;10.26
26.00;70;10.28
26.00;70;10.29
26.00;70;10.31
26.00;70;10.33
26.00;70;10.34
26.00;70;10.36
26.00;70;10.38
26.00;70;10.39
26.00;70;10.41
26.00;70;10.43
26.00;70;10.44
26.00;70;10.46
26.00;70;10.48
26.00;70;10.49
26.00;70;10.51
26.00;70;10.53
26.00;70;10.54
26.00;70;10.56
26.00;70;10.58
26.00;70;10.59
26.00;70;10.61
26.00;70;10.63
26.00;70;10.64
26.00;70;10.66
26.00;70;10.68
26.00;70;10.69
26.00;70;10.71
26.00;70;10.73
26.00;70;10.74
26.00;70;10.76
26.00;70;10.78
26.00;70;10.79
26.00;70;10.81
26.00;70;10.82
26.00;70;10.84
26.00;70;10.86
26.00;70;10.88
26.00;70;10.89
26.00;70;10.91
26.00;70;10.93
26.00;70;10.94
26.00;70;10.96
26.00;70;10.98
26.00;70;10.99
26.00;70;11.01
26.00;70;11.03
26.00;70;11.04
26.00;70;11.06
26.00;70;11.07
26.00;70;11.09
26.00;70;11.11
26.00;70;11.13
26.00;70;11.14
26.00;70;11.16
26.00;70;11.18
26.00;70;11.19
26.00;70;11.21
26.00;70;11.22
26.00;70;11.24
26.00;70;11.26
26.00;70;11.28
26.00;70;11.29
26.00;70;11.31
26.00;70;11.32
26.00;70;11.34
26.00;70;11.36
26.00;70;11.38
26.00;70;11.39
26.00;70;11.41
26.00;70;11.42
26.00;70;11.44
26.00;70;11.46
26.00;70;11.47
26.00;70;11.49
26.00;70;11.51
26.00;70;11.53
26.00;70;11.54
26.00;70;11.56
26.00;70;11.57
26.00;70;11.59
26.00;70;11.61
26.00;70;11.62
26.00;70;11.64
26.00;70;11.66
26.00;70;11.67
26.00;70;11.69
26.00;70;11.71
26.00;70;11.72
26.00;70;11.74
26.00;70;11.76
26.00;70;11.77
26.00;70;11.79
26.00;70;11.81
26.00;70;11.82
26.00;70;11.84
26.00;70;11.86
26.00;70;11.87
26.00;70;11.89
26.00;70;11.91
26.00;70;11.92
26.00;70;11.94
26.00;70;11.96
26.00;70;11.97
